id,fips,date,newcase,newdeath
14300,17019,5/22/2020,19,0
14439,17031,5/22/2020,1398,73
14578,17043,5/22/2020,273,5
14717,17089,5/22/2020,346,5
14856,17091,5/22/2020,44,2
14995,17093,5/22/2020,46,0
15134,17097,5/22/2020,163,12
15273,17111,5/22/2020,41,0
15412,17119,5/22/2020,10,1
15551,17161,5/22/2020,13,0
15690,17163,5/22/2020,19,1
15829,17197,5/22/2020,132,3
15968,17201,5/22/2020,99,2
16107,18003,5/22/2020,52,0
16246,18019,5/22/2020,0,1
16385,18039,5/22/2020,59,0
16524,18057,5/22/2020,13,0
16663,18063,5/22/2020,8,0
16802,18081,5/22/2020,3,0
16941,18089,5/22/2020,41,4
17080,18091,5/22/2020,3,3
17219,18095,5/22/2020,3,0
17358,18097,5/22/2020,113,10
17497,18127,5/22/2020,33,0
17636,18141,5/22/2020,15,1
17775,19013,5/22/2020,16,0
17914,19103,5/22/2020,6,0
18053,19113,5/22/2020,11,1
18192,19153,5/22/2020,147,2
18331,19163,5/22/2020,9,1
18470,19193,5/22/2020,50,1
18609,20091,5/22/2020,15,0
18748,20173,5/22/2020,3,0
18887,20209,5/22/2020,52,0
19026,21015,5/22/2020,11,0
19165,21067,5/22/2020,7,0
19304,21111,5/22/2020,27,2
19443,21117,5/22/2020,17,0
19582,21227,5/22/2020,28,0
19721,22005,5/22/2020,3,2
19860,22015,5/22/2020,6,1
19999,22017,5/22/2020,21,15
20138,22019,5/22/2020,19,1
20277,22033,5/22/2020,51,2
20416,22051,5/22/2020,57,0
20555,22055,5/22/2020,6,0
20694,22063,5/22/2020,3,0
20833,22071,5/22/2020,40,0
20972,22073,5/22/2020,9,1
21111,22079,5/22/2020,0,0
21250,22103,5/22/2020,0,0
21389,22105,5/22/2020,0,0
21528,22109,5/22/2020,0,0
21667,23005,5/22/2020,49,0
21806,24003,5/22/2020,75,2
21945,24005,5/22/2020,35,6
22084,24013,5/22/2020,22,2
22223,24017,5/22/2020,13,1
22362,24021,5/22/2020,57,1
22501,24025,5/22/2020,9,6
22640,24027,5/22/2020,38,1
22779,24031,5/22/2020,172,11
22918,24033,5/22/2020,247,11
23057,24043,5/22/2020,12,0
23196,24045,5/22/2020,10,0
23335,24510,5/22/2020,153,3
23474,25001,5/22/2020,55,4
23613,25003,5/22/2020,1,1
23752,25005,5/22/2020,76,8
23891,25009,5/22/2020,158,11
24030,25013,5/22/2020,76,4
24169,25015,5/22/2020,6,0
24308,25017,5/22/2020,155,18
24447,25021,5/22/2020,33,12
24586,25023,5/22/2020,58,5
24725,25025,5/22/2020,91,5
24864,25027,5/22/2020,104,12
25003,26021,5/22/2020,7,2
25142,26025,5/22/2020,7,1
25281,26049,5/22/2020,3,0
25420,26065,5/22/2020,8,0
25559,26075,5/22/2020,5,0
25698,26077,5/22/2020,16,2
25837,26081,5/22/2020,86,3
25976,26093,5/22/2020,1,0
26115,26099,5/22/2020,25,4
26254,26115,5/22/2020,13,1
26393,26121,5/22/2020,9,0
26532,26125,5/22/2020,6,0
26671,26139,5/22/2020,25,0
26810,26145,5/22/2020,5,1
26949,26147,5/22/2020,4,0
27088,26161,5/22/2020,10,1
27227,26163,5/22/2020,64,10
27366,27003,5/22/2020,49,4
27505,27037,5/22/2020,32,1
27644,27053,5/22/2020,321,16
27783,27109,5/22/2020,32,0
27922,27123,5/22/2020,93,7
28061,27145,5/22/2020,28,1
28200,28033,5/22/2020,23,0
28339,28049,5/22/2020,30,0
28478,28059,5/22/2020,0,0
28617,28089,5/22/2020,36,1
28756,29095,5/22/2020,56,1
28895,29099,5/22/2020,2,0
29034,29183,5/22/2020,10,0
29173,29189,5/22/2020,44,3
29312,29510,5/22/2020,32,2
29451,31055,5/22/2020,83,2
29590,31109,5/22/2020,7,1
29729,32003,5/22/2020,0,18
29868,32031,5/22/2020,0,0
30007,33011,5/22/2020,41,3
30146,33015,5/22/2020,20,1
30285,34001,5/22/2020,24,2
30424,34003,5/22/2020,70,7
30563,34005,5/22/2020,120,12
30702,34007,5/22/2020,105,9
30841,34011,5/22/2020,52,1
30980,34013,5/22/2020,108,9
31119,34015,5/22/2020,29,3
31258,34017,5/22/2020,83,13
31397,34019,5/22/2020,13,0
31536,34021,5/22/2020,90,5
31675,34023,5/22/2020,108,14
31814,34025,5/22/2020,58,6
31953,34027,5/22/2020,16,4
32092,34029,5/22/2020,71,17
32231,34031,5/22/2020,107,17
32370,34035,5/22/2020,26,5
32509,34037,5/22/2020,0,1
32648,34039,5/22/2020,0,13
32787,34041,5/22/2020,7,0
32926,35001,5/22/2020,40,3
33065,35043,5/22/2020,1,0
33204,35045,5/22/2020,39,4
33343,36001,5/22/2020,56,1
33482,36005,5/22/2020,163,25
33621,36007,5/22/2020,17,1
33760,36027,5/22/2020,22,1
33899,36029,5/22/2020,127,9
34038,36047,5/22/2020,254,31
34177,36055,5/22/2020,71,3
34316,36059,5/22/2020,121,9
34455,36061,5/22/2020,150,10
34594,36063,5/22/2020,17,0
34733,36065,5/22/2020,11,2
34872,36067,5/22/2020,57,5
35011,36071,5/22/2020,50,0
35150,36081,5/22/2020,211,36
35289,36083,5/22/2020,4,0
35428,36085,5/22/2020,31,8
35567,36087,5/22/2020,28,2
35706,36091,5/22/2020,8,0
35845,36093,5/22/2020,7,0
35984,36103,5/22/2020,119,12
36123,36111,5/22/2020,11,0
36262,36119,5/22/2020,94,6
36401,37025,5/22/2020,14,0
36540,37051,5/22/2020,17,0
36679,37063,5/22/2020,43,0
36818,37067,5/22/2020,48,0
36957,37081,5/22/2020,20,0
37096,37089,5/22/2020,3,0
37235,37119,5/22/2020,60,2
37374,37151,5/22/2020,26,1
37513,37155,5/22/2020,20,0
37652,37159,5/22/2020,11,0
37791,37179,5/22/2020,2,0
37930,37183,5/22/2020,44,0
38069,37191,5/22/2020,39,1
38208,38017,5/22/2020,72,1
38347,39017,5/22/2020,35,0
38486,39029,5/22/2020,9,0
38625,39035,5/22/2020,95,2
38764,39049,5/22/2020,111,10
38903,39061,5/22/2020,51,1
39042,39093,5/22/2020,2,0
39181,39095,5/22/2020,15,0
39320,39099,5/22/2020,18,1
39459,39113,5/22/2020,7,0
39598,39133,5/22/2020,5,0
39737,39151,5/22/2020,13,1
39876,39153,5/22/2020,42,9
40015,39155,5/22/2020,8,0
40154,40027,5/22/2020,0,0
40293,40109,5/22/2020,70,1
40432,40143,5/22/2020,38,1
40571,41047,5/22/2020,8,1
40710,41051,5/22/2020,11,1
40849,41067,5/22/2020,10,0
40988,42003,5/22/2020,21,6
41127,42007,5/22/2020,11,0
41266,42011,5/22/2020,54,4
41405,42017,5/22/2020,38,12
41544,42029,5/22/2020,53,4
41683,42037,5/22/2020,0,0
41822,42041,5/22/2020,7,0
41961,42043,5/22/2020,15,5
42100,42045,5/22/2020,91,20
42239,42055,5/22/2020,20,0
42378,42069,5/22/2020,19,11
42517,42071,5/22/2020,46,3
42656,42075,5/22/2020,5,0
42795,42077,5/22/2020,27,5
42934,42079,5/22/2020,26,3
43073,42089,5/22/2020,4,2
43212,42091,5/22/2020,98,12
43351,42095,5/22/2020,28,6
43490,42101,5/22/2020,217,18
43629,42103,5/22/2020,2,0
43768,42107,5/22/2020,12,1
43907,42129,5/22/2020,2,0
44046,42133,5/22/2020,12,1
44185,44003,5/22/2020,11,9
44324,44007,5/22/2020,160,61
44463,44009,5/22/2020,11,0
44602,45013,5/22/2020,8,0
44741,45019,5/22/2020,17,0
44880,45041,5/22/2020,11,0
45019,45045,5/22/2020,20,0
45158,45063,5/22/2020,12,0
45297,45079,5/22/2020,31,0
45436,45083,5/22/2020,18,2
45575,45085,5/22/2020,8,0
45714,46099,5/22/2020,16,2
45853,47037,5/22/2020,104,0
45992,47093,5/22/2020,1,0
46131,47149,5/22/2020,20,0
46270,47157,5/22/2020,94,1
46409,47165,5/22/2020,14,0
46548,47187,5/22/2020,9,0
46687,47189,5/22/2020,0,0
46826,48029,5/22/2020,49,1
46965,48039,5/22/2020,11,0
47104,48041,5/22/2020,11,0
47243,48061,5/22/2020,0,0
47382,48085,5/22/2020,28,0
47521,48113,5/22/2020,369,12
47660,48121,5/22/2020,27,1
47799,48141,5/22/2020,114,1
47938,48157,5/22/2020,31,1
48077,48167,5/22/2020,11,0
48216,48201,5/22/2020,188,6
48355,48215,5/22/2020,5,0
48494,48245,5/22/2020,11,0
48633,48303,5/22/2020,11,0
48772,48339,5/22/2020,20,0
48911,48375,5/22/2020,6,1
49050,48381,5/22/2020,4,1
49189,48439,5/22/2020,92,7
49328,48441,5/22/2020,4,0
49467,48453,5/22/2020,68,1
49606,48479,5/22/2020,2,0
49745,48491,5/22/2020,7,0
49884,49011,5/22/2020,5,0
50023,49035,5/22/2020,91,0
50162,49049,5/22/2020,59,0
50301,50007,5/22/2020,0,0
50440,51013,5/22/2020,32,2
50579,51041,5/22/2020,20,0
50718,51059,5/22/2020,154,12
50857,51087,5/22/2020,36,3
50996,51107,5/22/2020,107,2
51135,51153,5/22/2020,132,1
51274,51177,5/22/2020,7,0
51413,51179,5/22/2020,12,0
51552,51510,5/22/2020,30,0
51691,51550,5/22/2020,7,0
51830,51710,5/22/2020,11,0
51969,51760,5/22/2020,46,0
52108,51810,5/22/2020,7,0
52247,53005,5/22/2020,8,1
52386,53011,5/22/2020,5,0
52525,53033,5/22/2020,39,3
52664,53053,5/22/2020,9,0
52803,53057,5/22/2020,0,0
52942,53061,5/22/2020,17,2
53081,53063,5/22/2020,16,0
53220,53073,5/22/2020,0,0
53359,53077,5/22/2020,43,0
53498,55009,5/22/2020,27,2
53637,55025,5/22/2020,11,0
53776,55059,5/22/2020,27,1
53915,55079,5/22/2020,179,1
54054,55101,5/22/2020,103,2
54193,55105,5/22/2020,27,1
54332,55127,5/22/2020,13,0
54471,55133,5/22/2020,10,1
121,1073,5/21/2020,36,2
260,1081,5/21/2020,6,0
399,1097,5/21/2020,52,1
538,1101,5/21/2020,58,1
677,1117,5/21/2020,5,0
816,1125,5/21/2020,23,1
955,4005,5/21/2020,11,1
1094,4013,5/21/2020,191,4
1233,4017,5/21/2020,60,0
1372,4019,5/21/2020,41,6
1511,4021,5/21/2020,8,0
1650,5119,5/21/2020,16,0
1789,6001,5/21/2020,49,2
1928,6013,5/21/2020,25,3
2067,6019,5/21/2020,34,2
2206,6025,5/21/2020,0,0
2345,6029,5/21/2020,39,0
2484,6031,5/21/2020,41,0
2623,6037,5/21/2020,1180,46
2762,6053,5/21/2020,10,0
2901,6059,5/21/2020,99,14
3040,6065,5/21/2020,159,14
3179,6067,5/21/2020,11,0
3318,6071,5/21/2020,189,6
3457,6073,5/21/2020,175,11
3596,6075,5/21/2020,13,0
3735,6077,5/21/2020,17,0
3874,6081,5/21/2020,41,0
4013,6083,5/21/2020,20,0
4152,6085,5/21/2020,0,0
4291,6095,5/21/2020,14,1
4430,6097,5/21/2020,22,0
4569,6099,5/21/2020,13,2
4708,6107,5/21/2020,51,1
4847,6111,5/21/2020,0,0
4986,8001,5/21/2020,22,0
5125,8005,5/21/2020,54,1
5264,8013,5/21/2020,12,1
5403,8031,5/21/2020,90,2
5542,8035,5/21/2020,4,0
5681,8037,5/21/2020,5,0
5820,8041,5/21/2020,42,0
5959,8059,5/21/2020,42,4
6098,8069,5/21/2020,5,0
6237,8123,5/21/2020,20,0
6376,9001,5/21/2020,32,13
6515,9003,5/21/2020,65,17
6654,9005,5/21/2020,0,0
6793,9007,5/21/2020,7,0
6932,9009,5/21/2020,76,19
7071,9011,5/21/2020,7,4
7210,9013,5/21/2020,1,0
7349,9015,5/21/2020,7,0
7488,10001,5/21/2020,28,0
7627,10003,5/21/2020,120,6
7766,10005,5/21/2020,46,1
7905,11001,5/21/2020,237,5
8044,12001,5/21/2020,2,0
8183,12009,5/21/2020,4,0
8322,12011,5/21/2020,107,1
8461,12015,5/21/2020,12,1
8600,12019,5/21/2020,18,0
8739,12021,5/21/2020,54,1
8878,12031,5/21/2020,19,1
9017,12033,5/21/2020,11,3
9156,12057,5/21/2020,64,0
9295,12071,5/21/2020,43,0
9434,12081,5/21/2020,40,4
9573,12085,5/21/2020,53,0
9712,12086,5/21/2020,333,13
9851,12095,5/21/2020,18,0
9990,12097,5/21/2020,4,0
10129,12099,5/21/2020,192,17
10268,12101,5/21/2020,7,0
10407,12103,5/21/2020,34,1
10546,12105,5/21/2020,36,1
10685,12111,5/21/2020,13,0
10824,12115,5/21/2020,12,2
10963,12117,5/21/2020,1,0
11102,12127,5/21/2020,12,2
11241,13015,5/21/2020,5,0
11380,13021,5/21/2020,4,2
11519,13045,5/21/2020,12,2
11658,13051,5/21/2020,18,2
11797,13057,5/21/2020,12,3
11936,13063,5/21/2020,13,2
12075,13067,5/21/2020,38,3
12214,13077,5/21/2020,19,3
12353,13089,5/21/2020,68,8
12492,13095,5/21/2020,4,0
12631,13097,5/21/2020,3,3
12770,13117,5/21/2020,8,1
12909,13121,5/21/2020,78,18
13048,13135,5/21/2020,65,3
13187,13139,5/21/2020,18,1
13326,13151,5/21/2020,8,0
13465,13153,5/21/2020,11,0
13604,13215,5/21/2020,30,1
13743,13245,5/21/2020,20,0
13882,15003,5/21/2020,0,0
14021,16001,5/21/2020,0,0
14160,16027,5/21/2020,3,0
14299,17019,5/21/2020,24,0
14438,17031,5/21/2020,1338,40
14577,17043,5/21/2020,163,6
14716,17089,5/21/2020,168,9
14855,17091,5/21/2020,6,4
14994,17093,5/21/2020,17,0
15133,17097,5/21/2020,223,6
15272,17111,5/21/2020,27,1
15411,17119,5/21/2020,4,2
15550,17161,5/21/2020,4,1
15689,17163,5/21/2020,30,0
15828,17197,5/21/2020,103,3
15967,17201,5/21/2020,66,4
16106,18003,5/21/2020,33,0
16245,18019,5/21/2020,8,0
16384,18039,5/21/2020,67,1
16523,18057,5/21/2020,17,0
16662,18063,5/21/2020,27,2
16801,18081,5/21/2020,20,3
16940,18089,5/21/2020,63,13
17079,18091,5/21/2020,8,1
17218,18095,5/21/2020,5,0
17357,18097,5/21/2020,159,13
17496,18127,5/21/2020,4,4
17635,18141,5/21/2020,28,1
17774,19013,5/21/2020,11,3
17913,19103,5/21/2020,6,0
18052,19113,5/21/2020,4,1
18191,19153,5/21/2020,121,5
18330,19163,5/21/2020,8,0
18469,19193,5/21/2020,59,4
18608,20091,5/21/2020,0,1
18747,20173,5/21/2020,3,1
18886,20209,5/21/2020,0,0
19025,21015,5/21/2020,9,0
19164,21067,5/21/2020,5,1
19303,21111,5/21/2020,26,2
19442,21117,5/21/2020,17,0
19581,21227,5/21/2020,15,2
19720,22005,5/21/2020,14,0
19859,22015,5/21/2020,21,0
19998,22017,5/21/2020,333,0
20137,22019,5/21/2020,27,0
20276,22033,5/21/2020,106,4
20415,22051,5/21/2020,47,1
20554,22055,5/21/2020,24,0
20693,22063,5/21/2020,5,0
20832,22071,5/21/2020,20,0
20971,22073,5/21/2020,52,0
21110,22079,5/21/2020,75,0
21249,22103,5/21/2020,27,3
21388,22105,5/21/2020,15,1
21527,22109,5/21/2020,20,1
21666,23005,5/21/2020,28,0
21805,24003,5/21/2020,99,2
21944,24005,5/21/2020,110,10
22083,24013,5/21/2020,13,0
22222,24017,5/21/2020,22,1
22361,24021,5/21/2020,35,1
22500,24025,5/21/2020,16,1
22639,24027,5/21/2020,54,0
22778,24031,5/21/2020,208,17
22917,24033,5/21/2020,384,12
23056,24043,5/21/2020,13,1
23195,24045,5/21/2020,0,1
23334,24510,5/21/2020,187,2
23473,25001,5/21/2020,5,1
23612,25003,5/21/2020,9,0
23751,25005,5/21/2020,121,7
23890,25009,5/21/2020,143,14
24029,25013,5/21/2020,74,7
24168,25015,5/21/2020,14,0
24307,25017,5/21/2020,222,16
24446,25021,5/21/2020,84,10
24585,25023,5/21/2020,86,6
24724,25025,5/21/2020,127,6
24863,25027,5/21/2020,217,15
25002,26021,5/21/2020,12,6
25141,26025,5/21/2020,7,0
25280,26049,5/21/2020,11,2
25419,26065,5/21/2020,7,1
25558,26075,5/21/2020,4,0
25697,26077,5/21/2020,11,0
25836,26081,5/21/2020,109,2
25975,26093,5/21/2020,2,0
26114,26099,5/21/2020,28,9
26253,26115,5/21/2020,4,0
26392,26121,5/21/2020,22,0
26531,26125,5/21/2020,8,9
26670,26139,5/21/2020,16,0
26809,26145,5/21/2020,11,3
26948,26147,5/21/2020,3,0
27087,26161,5/21/2020,4,5
27226,26163,5/21/2020,106,29
27365,27003,5/21/2020,40,4
27504,27037,5/21/2020,44,1
27643,27053,5/21/2020,191,17
27782,27109,5/21/2020,5,0
27921,27123,5/21/2020,79,6
28060,27145,5/21/2020,22,0
28199,28033,5/21/2020,1,1
28338,28049,5/21/2020,25,1
28477,28059,5/21/2020,3,0
28616,28089,5/21/2020,9,1
28755,29095,5/21/2020,7,1
28894,29099,5/21/2020,0,2
29033,29183,5/21/2020,0,0
29172,29189,5/21/2020,57,24
29311,29510,5/21/2020,4,1
29450,31055,5/21/2020,106,4
29589,31109,5/21/2020,61,1
29728,32003,5/21/2020,279,0
29867,32031,5/21/2020,50,0
30006,33011,5/21/2020,143,8
30145,33015,5/21/2020,41,1
30284,34001,5/21/2020,20,2
30423,34003,5/21/2020,65,8
30562,34005,5/21/2020,39,0
30701,34007,5/21/2020,80,4
30840,34011,5/21/2020,39,3
30979,34013,5/21/2020,54,7
31118,34015,5/21/2020,36,2
31257,34017,5/21/2020,66,15
31396,34019,5/21/2020,5,0
31535,34021,5/21/2020,43,7
31674,34023,5/21/2020,103,8
31813,34025,5/21/2020,96,6
31952,34027,5/21/2020,16,2
32091,34029,5/21/2020,49,5
32230,34031,5/21/2020,71,9
32369,34035,5/21/2020,41,3
32508,34037,5/21/2020,6,0
32647,34039,5/21/2020,47,11
32786,34041,5/21/2020,11,1
32925,35001,5/21/2020,19,4
33064,35043,5/21/2020,8,0
33203,35045,5/21/2020,19,3
33342,36001,5/21/2020,18,1
33481,36005,5/21/2020,185,15
33620,36007,5/21/2020,15,0
33759,36027,5/21/2020,21,1
33898,36029,5/21/2020,139,8
34037,36047,5/21/2020,496,36
34176,36055,5/21/2020,65,4
34315,36059,5/21/2020,119,8
34454,36061,5/21/2020,131,20
34593,36063,5/21/2020,22,1
34732,36065,5/21/2020,15,0
34871,36067,5/21/2020,53,1
35010,36071,5/21/2020,49,1
35149,36081,5/21/2020,273,31
35288,36083,5/21/2020,3,0
35427,36085,5/21/2020,40,4
35566,36087,5/21/2020,46,1
35705,36091,5/21/2020,2,0
35844,36093,5/21/2020,5,0
35983,36103,5/21/2020,142,11
36122,36111,5/21/2020,13,1
36261,36119,5/21/2020,156,8
36400,37025,5/21/2020,11,0
36539,37051,5/21/2020,18,1
36678,37063,5/21/2020,35,1
36817,37067,5/21/2020,52,0
36956,37081,5/21/2020,28,1
37095,37089,5/21/2020,4,0
37234,37119,5/21/2020,114,3
37373,37151,5/21/2020,16,0
37512,37155,5/21/2020,33,0
37651,37159,5/21/2020,12,0
37790,37179,5/21/2020,6,0
37929,37183,5/21/2020,38,2
38068,37191,5/21/2020,22,1
38207,38017,5/21/2020,93,2
38346,39017,5/21/2020,28,4
38485,39029,5/21/2020,10,2
38624,39035,5/21/2020,155,12
38763,39049,5/21/2020,92,5
38902,39061,5/21/2020,61,6
39041,39093,5/21/2020,4,0
39180,39095,5/21/2020,35,4
39319,39099,5/21/2020,25,2
39458,39113,5/21/2020,15,1
39597,39133,5/21/2020,5,0
39736,39151,5/21/2020,22,0
39875,39153,5/21/2020,64,8
40014,39155,5/21/2020,21,1
40153,40027,5/21/2020,9,0
40292,40109,5/21/2020,16,3
40431,40143,5/21/2020,38,1
40570,41047,5/21/2020,3,0
40709,41051,5/21/2020,8,0
40848,41067,5/21/2020,1,0
40987,42003,5/21/2020,31,1
41126,42007,5/21/2020,0,1
41265,42011,5/21/2020,21,6
41404,42017,5/21/2020,64,11
41543,42029,5/21/2020,50,3
41682,42037,5/21/2020,2,0
41821,42041,5/21/2020,20,0
41960,42043,5/21/2020,22,1
42099,42045,5/21/2020,125,9
42238,42055,5/21/2020,15,1
42377,42069,5/21/2020,32,5
42516,42071,5/21/2020,91,3
42655,42075,5/21/2020,2,0
42794,42077,5/21/2020,36,4
42933,42079,5/21/2020,22,2
43072,42089,5/21/2020,13,2
43211,42091,5/21/2020,114,11
43350,42095,5/21/2020,35,4
43489,42101,5/21/2020,195,29
43628,42103,5/21/2020,3,0
43767,42107,5/21/2020,7,4
43906,42129,5/21/2020,2,0
44045,42133,5/21/2020,11,2
44184,44003,5/21/2020,16,0
44323,44007,5/21/2020,184,0
44462,44009,5/21/2020,9,0
44601,45013,5/21/2020,2,0
44740,45019,5/21/2020,8,0
44879,45041,5/21/2020,13,1
45018,45045,5/21/2020,25,0
45157,45063,5/21/2020,6,0
45296,45079,5/21/2020,15,0
45435,45083,5/21/2020,6,1
45574,45085,5/21/2020,7,0
45713,46099,5/21/2020,13,1
45852,47037,5/21/2020,70,0
45991,47093,5/21/2020,2,0
46130,47149,5/21/2020,17,1
46269,47157,5/21/2020,60,1
46408,47165,5/21/2020,9,1
46547,47187,5/21/2020,3,0
46686,47189,5/21/2020,0,0
46825,48029,5/21/2020,44,1
46964,48039,5/21/2020,10,0
47103,48041,5/21/2020,21,0
47242,48061,5/21/2020,15,2
47381,48085,5/21/2020,17,0
47520,48113,5/21/2020,0,0
47659,48121,5/21/2020,45,0
47798,48141,5/21/2020,116,3
47937,48157,5/21/2020,40,0
48076,48167,5/21/2020,6,0
48215,48201,5/21/2020,236,3
48354,48215,5/21/2020,10,0
48493,48245,5/21/2020,7,1
48632,48303,5/21/2020,9,0
48771,48339,5/21/2020,13,3
48910,48375,5/21/2020,3,0
49049,48381,5/21/2020,9,0
49188,48439,5/21/2020,68,2
49327,48441,5/21/2020,0,0
49466,48453,5/21/2020,49,1
49605,48479,5/21/2020,6,0
49744,48491,5/21/2020,12,0
49883,49011,5/21/2020,10,0
50022,49035,5/21/2020,94,2
50161,49049,5/21/2020,23,0
50300,50007,5/21/2020,1,0
50439,51013,5/21/2020,35,8
50578,51041,5/21/2020,32,0
50717,51059,5/21/2020,417,7
50856,51087,5/21/2020,18,0
50995,51107,5/21/2020,121,0
51134,51153,5/21/2020,129,0
51273,51177,5/21/2020,15,0
51412,51179,5/21/2020,26,0
51551,51510,5/21/2020,50,3
51690,51550,5/21/2020,11,1
51829,51710,5/21/2020,7,0
51968,51760,5/21/2020,53,0
52107,51810,5/21/2020,20,0
52246,53005,5/21/2020,6,0
52385,53011,5/21/2020,2,0
52524,53033,5/21/2020,28,4
52663,53053,5/21/2020,3,1
52802,53057,5/21/2020,0,0
52941,53061,5/21/2020,20,1
53080,53063,5/21/2020,6,0
53219,53073,5/21/2020,3,0
53358,53077,5/21/2020,33,1
53497,55009,5/21/2020,42,0
53636,55025,5/21/2020,13,0
53775,55059,5/21/2020,32,0
53914,55079,5/21/2020,183,4
54053,55101,5/21/2020,51,0
54192,55105,5/21/2020,41,0
54331,55127,5/21/2020,20,0
54470,55133,5/21/2020,13,0
120,1073,5/20/2020,66,5
259,1081,5/20/2020,11,1
398,1097,5/20/2020,71,3
537,1101,5/20/2020,87,3
676,1117,5/20/2020,10,0
815,1125,5/20/2020,44,0
954,4005,5/20/2020,18,2
1093,4013,5/20/2020,162,18
1232,4017,5/20/2020,41,4
1371,4019,5/20/2020,15,9
1510,4021,5/20/2020,4,5
1649,5119,5/20/2020,11,3
1788,6001,5/20/2020,38,2
1927,6013,5/20/2020,17,0
2066,6019,5/20/2020,51,3
2205,6025,5/20/2020,83,1
2344,6029,5/20/2020,34,0
2483,6031,5/20/2020,0,0
2622,6037,5/20/2020,1284,57
2761,6053,5/20/2020,10,0
2900,6059,5/20/2020,242,10
3039,6065,5/20/2020,131,0
3178,6067,5/20/2020,5,0
3317,6071,5/20/2020,88,1
3456,6073,5/20/2020,114,8
3595,6075,5/20/2020,6,1
3734,6077,5/20/2020,7,0
3873,6081,5/20/2020,10,0
4012,6083,5/20/2020,3,0
4151,6085,5/20/2020,9,1
4290,6095,5/20/2020,5,2
4429,6097,5/20/2020,20,0
4568,6099,5/20/2020,5,0
4707,6107,5/20/2020,13,2
4846,6111,5/20/2020,21,1
4985,8001,5/20/2020,62,4
5124,8005,5/20/2020,62,14
5263,8013,5/20/2020,7,0
5402,8031,5/20/2020,68,9
5541,8035,5/20/2020,5,1
5680,8037,5/20/2020,1,0
5819,8041,5/20/2020,29,4
5958,8059,5/20/2020,50,6
6097,8069,5/20/2020,4,0
6236,8123,5/20/2020,12,0
6375,9001,5/20/2020,197,7
6514,9003,5/20/2020,184,26
6653,9005,5/20/2020,8,4
6792,9007,5/20/2020,18,0
6931,9009,5/20/2020,160,17
7070,9011,5/20/2020,16,2
7209,9013,5/20/2020,16,1
7348,9015,5/20/2020,3,0
7487,10001,5/20/2020,15,2
7626,10003,5/20/2020,88,3
7765,10005,5/20/2020,56,1
7904,11001,5/20/2020,117,7
8043,12001,5/20/2020,5,0
8182,12009,5/20/2020,1,0
8321,12011,5/20/2020,38,3
8460,12015,5/20/2020,6,7
8599,12019,5/20/2020,12,0
8738,12021,5/20/2020,28,0
8877,12031,5/20/2020,18,0
9016,12033,5/20/2020,4,0
9155,12057,5/20/2020,33,4
9294,12071,5/20/2020,22,0
9433,12081,5/20/2020,5,2
9572,12085,5/20/2020,23,0
9711,12086,5/20/2020,92,11
9850,12095,5/20/2020,9,0
9989,12097,5/20/2020,7,1
10128,12099,5/20/2020,77,7
10267,12101,5/20/2020,1,0
10406,12103,5/20/2020,13,1
10545,12105,5/20/2020,20,0
10684,12111,5/20/2020,0,0
10823,12115,5/20/2020,5,2
10962,12117,5/20/2020,2,0
11101,12127,5/20/2020,6,3
11240,13015,5/20/2020,9,1
11379,13021,5/20/2020,8,0
11518,13045,5/20/2020,7,1
11657,13051,5/20/2020,6,0
11796,13057,5/20/2020,13,0
11935,13063,5/20/2020,22,2
12074,13067,5/20/2020,83,0
12213,13077,5/20/2020,0,0
12352,13089,5/20/2020,62,2
12491,13095,5/20/2020,43,0
12630,13097,5/20/2020,7,0
12769,13117,5/20/2020,23,0
12908,13121,5/20/2020,0,1
13047,13135,5/20/2020,58,4
13186,13139,5/20/2020,26,0
13325,13151,5/20/2020,4,0
13464,13153,5/20/2020,1,0
13603,13215,5/20/2020,5,0
13742,13245,5/20/2020,6,0
13881,15003,5/20/2020,0,0
14020,16001,5/20/2020,8,0
14159,16027,5/20/2020,0,0
14298,17019,5/20/2020,37,0
14437,17031,5/20/2020,1522,94
14576,17043,5/20/2020,137,11
14715,17089,5/20/2020,131,16
14854,17091,5/20/2020,10,2
14993,17093,5/20/2020,18,0
15132,17097,5/20/2020,196,10
15271,17111,5/20/2020,31,2
15410,17119,5/20/2020,3,1
15549,17161,5/20/2020,6,0
15688,17163,5/20/2020,26,0
15827,17197,5/20/2020,134,3
15966,17201,5/20/2020,51,1
16105,18003,5/20/2020,53,0
16244,18019,5/20/2020,8,1
16383,18039,5/20/2020,44,2
16522,18057,5/20/2020,12,0
16661,18063,5/20/2020,10,0
16800,18081,5/20/2020,13,2
16939,18089,5/20/2020,78,5
17078,18091,5/20/2020,5,0
17217,18095,5/20/2020,15,0
17356,18097,5/20/2020,115,8
17495,18127,5/20/2020,9,2
17634,18141,5/20/2020,40,1
17773,19013,5/20/2020,6,3
17912,19103,5/20/2020,4,0
18051,19113,5/20/2020,1,0
18190,19153,5/20/2020,93,2
18329,19163,5/20/2020,3,0
18468,19193,5/20/2020,11,1
18607,20091,5/20/2020,30,2
18746,20173,5/20/2020,1,0
18885,20209,5/20/2020,39,1
19024,21015,5/20/2020,0,1
19163,21067,5/20/2020,0,0
19302,21111,5/20/2020,9,6
19441,21117,5/20/2020,7,0
19580,21227,5/20/2020,35,0
